ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
.1~80,80,BB,1,4,01-Apr,04-01-2024 00:00,1,4,54,1,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,BB-S13,1L Dark Grade Maple Syrup,Trading Goods,S13,1L,Dark Grade Maple Syrup,65,65,ST,17,1105,917.8,EUR,187.2,0.17
.1~81,81,BB,1,4,01-Apr,04-01-2024 00:00,1,4,54,2,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,BB-S14,1L Very Dark Grade Maple Syrup,Trading Goods,S14,1L,Very Dark Grade Maple Syrup,56,56,ST,19,1064,902.16,EUR,161.84,0.15
.1~96,96,CC,1,4,01-Apr,04-01-2024 00:00,1,4,48,1,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,CC-S13,1L Dark Grade Maple Syrup,Trading Goods,S13,1L,Dark Grade Maple Syrup,62,62,ST,17.55,1088.1,875.44,EUR,212.66,0.2
.1~97,97,CC,1,4,01-Apr,04-01-2024 00:00,1,4,48,2,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,CC-S14,1L Very Dark Grade Maple Syrup,Trading Goods,S14,1L,Very Dark Grade Maple Syrup,55,55,ST,19.5,1072.5,886.05,EUR,186.45,0.17
.1~279,279,DD,1,4,01-Apr,04-01-2024 00:00,1,4,50,3,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,DD-S02,500ml Amber Grade Maple Syrup,Trading Goods,S02,500ml,Amber Grade Maple Syrup,108,108,ST,9.99,1078.92,878.04,EUR,200.88,0.19
.1~292,292,DD,1,4,01-Apr,04-01-2024 00:00,1,4,50,1,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,DD-S13,1L Dark Grade Maple Syrup,Trading Goods,S13,1L,Dark Grade Maple Syrup,85,85,ST,12.99,1104.15,1200.2,EUR,-96.05,-0.09
.1~294,294,DD,1,4,01-Apr,04-01-2024 00:00,1,4,50,2,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,DD-S14,1L Very Dark Grade Maple Syrup,Trading Goods,S14,1L,Very Dark Grade Maple Syrup,76,76,ST,13.99,1063.24,1224.36,EUR,-161.12,-0.15
.1~369,369,DD,1,7,01-Jul,07-01-2024 00:00,2,7,110,2,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,DD-S12,1L Amber Grade Maple Syrup,Trading Goods,S12,1L,Amber Grade Maple Syrup,40,40,ST,10.99,439.6,604.8,EUR,-165.2,-0.38
.1~372,372,DD,1,7,01-Jul,07-01-2024 00:00,2,7,110,1,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,DD-S13,1L Dark Grade Maple Syrup,Trading Goods,S13,1L,Dark Grade Maple Syrup,59,59,ST,12.99,766.41,833.08,EUR,-66.67,-0.09
.1~417,417,EE,1,4,01-Apr,04-01-2024 00:00,1,4,49,3,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,EE-S02,500ml Amber Grade Maple Syrup,Trading Goods,S02,500ml,Amber Grade Maple Syrup,114,114,ST,9.48,1080.72,926.82,EUR,153.9,0.14
.1~420,420,EE,1,4,01-Apr,04-01-2024 00:00,1,4,49,1,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,EE-S13,1L Dark Grade Maple Syrup,Trading Goods,S13,1L,Dark Grade Maple Syrup,71,71,ST,15.52,1101.92,1002.52,EUR,99.4,0.09
.1~421,421,EE,1,4,01-Apr,04-01-2024 00:00,1,4,49,2,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,EE-S14,1L Very Dark Grade Maple Syrup,Trading Goods,S14,1L,Very Dark Grade Maple Syrup,61,61,ST,17.42,1062.62,982.71,EUR,79.91,0.08
.1~845,845,II,1,3,01-Mar,03-01-2024 00:00,1,3,609,2,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,II-S02,500ml Amber Grade Maple Syrup,Trading Goods,S02,500ml,Amber Grade Maple Syrup,82,82,ST,9.48,777.36,666.66,EUR,110.7,0.14
.1~851,851,II,1,3,01-Mar,03-01-2024 00:00,1,3,609,1,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,II-S13,1L Dark Grade Maple Syrup,Trading Goods,S13,1L,Dark Grade Maple Syrup,52,52,ST,15.52,807.04,734.24,EUR,72.8,0.09
.1~15,15,AA,1,4,01-Apr,04-01-2024 00:00,1,4,51,3,4,Rhineland Palatinate,West,MAINZ,Germany,55116,80401,18,AA-S02,500ml Amber Grade Maple Syrup,Trading Goods,S02,500ml,Amber Grade Maple Syrup,114,114,ST,9.48,1080.72,926.82,EUR,153.9,0.14
.1~1012,1012,JJ,1,8,01-Aug,08-01-2024 00:00,2,8,1280,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,JJ-T06,Ice Cream,Trading Goods,T06,,Ice Cream,20,20,ST,44,880,868,EUR,12,0.01
.1~1011,1011,JJ,1,8,01-Aug,08-01-2024 00:00,2,8,1280,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,JJ-T05,Butter,Trading Goods,T05,,Butter,19,19,ST,60,1140,1144.37,EUR,-4.37,0
.1~1010,1010,JJ,1,8,01-Aug,08-01-2024 00:00,2,8,1280,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,JJ-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,60,1860,1867.13,EUR,-7.13,0
.1~1009,1009,JJ,1,8,01-Aug,08-01-2024 00:00,2,8,1280,7,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,JJ-T04,Cheese,Trading Goods,T04,,Cheese,13,13,ST,83,1079,1081.21,EUR,-2.21,0
.1~1008,1008,JJ,1,8,01-Aug,08-01-2024 00:00,2,8,1280,6,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,JJ-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,83,1826,1829.74,EUR,-3.74,0
.1~1007,1007,JJ,1,8,01-Aug,08-01-2024 00:00,2,8,1280,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,JJ-T03,Yoghurt,Trading Goods,T03,,Yoghurt,50,50,ST,26,1300,1300,EUR,0,0
.1~1006,1006,JJ,1,8,01-Aug,08-01-2024 00:00,2,8,1280,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,JJ-T02,Cream,Trading Goods,T02,,Cream,25,25,ST,73,1825,1812.25,EUR,12.75,0.01
.1~916,916,II,1,8,01-Aug,08-01-2024 00:00,2,8,1285,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,II-T06,Ice Cream,Trading Goods,T06,,Ice Cream,37,37,ST,50.02,1850.74,1603.95,EUR,246.79,0.13
.1~914,914,II,1,8,01-Aug,08-01-2024 00:00,2,8,1285,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,II-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,93.32,2053.04,1827.32,EUR,225.72,0.11
.1~803,803,HH,1,10,01-Oct,10-01-2024 00:00,2,10,1324,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,HH-T04,Cheese,Trading Goods,T04,,Cheese,20,20,ST,81,1620,1666.6,EUR,-46.6,-0.03
.1~801,801,HH,1,10,01-Oct,10-01-2024 00:00,2,10,1324,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,HH-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,81,1782,1833.26,EUR,-51.26,-0.03
.1~800,800,HH,1,10,01-Oct,10-01-2024 00:00,2,10,1324,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,HH-T04,Cheese,Trading Goods,T04,,Cheese,26,26,ST,81,2106,2166.58,EUR,-60.58,-0.03
.1~765,765,HH,1,8,01-Aug,08-01-2024 00:00,2,8,1276,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,HH-T05,Butter,Trading Goods,T05,,Butter,4,4,ST,62,248,240.72,EUR,7.28,0.03
.1~764,764,HH,1,8,01-Aug,08-01-2024 00:00,2,8,1276,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,HH-T04,Cheese,Trading Goods,T04,,Cheese,26,26,ST,81,2106,2160.34,EUR,-54.34,-0.03
.1~763,763,HH,1,8,01-Aug,08-01-2024 00:00,2,8,1276,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,HH-T04,Cheese,Trading Goods,T04,,Cheese,23,23,ST,81,1863,1911.07,EUR,-48.07,-0.03
.1~762,762,HH,1,8,01-Aug,08-01-2024 00:00,2,8,1276,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,HH-T03,Yoghurt,Trading Goods,T03,,Yoghurt,9,9,ST,28,252,233.82,EUR,18.18,0.07
.1~1522,1522,MM,2,4,02-Apr,14-01-2024 00:00,3,14,1473,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,65,2015,1865.58,EUR,149.42,0.07
.1~1521,1521,MM,2,4,02-Apr,14-01-2024 00:00,3,14,1473,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T05,Butter,Trading Goods,T05,,Butter,36,36,ST,65,2340,2166.48,EUR,173.52,0.07
.1~1520,1520,MM,2,4,02-Apr,14-01-2024 00:00,3,14,1473,6,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,MM-T02,Cream,Trading Goods,T02,,Cream,25,25,ST,78,1950,1810.75,EUR,139.25,0.07
.1~1450,1450,LL,3,8,03-Aug,28-01-2024 00:00,6,28,1675,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,89.95,2248.75,2083.25,EUR,165.5,0.07
.1~1449,1449,LL,3,8,03-Aug,28-01-2024 00:00,6,28,1675,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,21,21,ST,89.95,1888.95,1749.93,EUR,139.02,0.07
.1~1444,1444,LL,3,7,03-Jul,27-01-2024 00:00,6,27,1666,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T05,Butter,Trading Goods,T05,,Butter,5,5,ST,65.87,329.35,305.7,EUR,23.65,0.07
.1~1443,1443,LL,3,7,03-Jul,27-01-2024 00:00,6,27,1666,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T02,Cream,Trading Goods,T02,,Cream,19,19,ST,79.78,1515.82,1375.22,EUR,140.6,0.09
.1~1390,1390,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1546,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,41,41,ST,46.47,1905.27,1805.23,EUR,100.04,0.05
.1~1389,1389,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1546,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,34,34,ST,46.47,1579.98,1497.02,EUR,82.96,0.05
.1~1388,1388,LL,2,8,02-Aug,18-01-2024 00:00,4,18,1546,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T05,Butter,Trading Goods,T05,,Butter,20,20,ST,64.87,1297.4,1222.4,EUR,75,0.06
.1~1378,1378,LL,2,7,02-Jul,17-01-2024 00:00,4,17,1530,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,69.87,1676.88,1466.88,EUR,210,0.13
.1~1377,1377,LL,2,7,02-Jul,17-01-2024 00:00,4,17,1530,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T02,Cream,Trading Goods,T02,,Cream,29,29,ST,81.78,2371.62,2099.02,EUR,272.6,0.11
.1~1325,1325,LL,1,8,01-Aug,08-01-2024 00:00,2,8,1384,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T03,Yoghurt,Trading Goods,T03,,Yoghurt,53,53,ST,37.43,1983.79,1375.88,EUR,607.91,0.31
.1~1323,1323,LL,1,7,01-Jul,07-01-2024 00:00,2,7,1373,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,LL-T02,Cream,Trading Goods,T02,,Cream,19,19,ST,86.78,1648.82,1375.22,EUR,273.6,0.17
.1~1038,1038,JJ,1,10,01-Oct,10-01-2024 00:00,2,10,1330,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,JJ-T05,Butter,Trading Goods,T05,,Butter,23,23,ST,60,1380,1385.29,EUR,-5.29,0
.1~1036,1036,JJ,1,10,01-Oct,10-01-2024 00:00,2,10,1330,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,JJ-T04,Cheese,Trading Goods,T04,,Cheese,10,10,ST,83,830,831.7,EUR,-1.7,0
.1~1035,1035,JJ,1,10,01-Oct,10-01-2024 00:00,2,10,1330,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,JJ-T03,Yoghurt,Trading Goods,T03,,Yoghurt,50,50,ST,26,1300,1300,EUR,0,0
.1~69,69,AA,1,10,01-Oct,10-01-2024 00:00,2,10,148,1,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,AA-S04,500ml Very Dark Grade Maple Syrup,Trading Goods,S04,500ml,Very Dark Grade Maple Syrup,87,87,ST,9.96,866.52,752.55,EUR,113.97,0.13
.1~77,77,BB,1,2,01-Feb,02-01-2024 00:00,1,2,22,1,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,BB-S01,500ml Golden Grade Maple Syrup,Trading Goods,S01,500ml,Golden Grade Maple Syrup,106,106,ST,11,1166,970.96,EUR,195.04,0.17
.1~227,227,DD,1,2,01-Feb,02-01-2024 00:00,1,2,17,1,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,DD-S02,500ml Amber Grade Maple Syrup,Trading Goods,S02,500ml,Amber Grade Maple Syrup,108,108,ST,9.99,1078.92,878.04,EUR,200.88,0.19
.1~230,230,DD,1,2,01-Feb,02-01-2024 00:00,1,2,17,2,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,DD-S03,500ml Dark Grade Maple Syrup,Trading Goods,S03,500ml,Dark Grade Maple Syrup,137,137,ST,8.01,1097.37,1043.94,EUR,53.43,0.05
.1~407,407,EE,1,2,01-Feb,02-01-2024 00:00,1,2,18,2,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,EE-S01,500ml Golden Grade Maple Syrup,Trading Goods,S01,500ml,Golden Grade Maple Syrup,112,112,ST,10.43,1168.16,1025.92,EUR,142.24,0.12
.1~408,408,EE,1,2,01-Feb,02-01-2024 00:00,1,2,18,1,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,EE-S02,500ml Amber Grade Maple Syrup,Trading Goods,S02,500ml,Amber Grade Maple Syrup,114,114,ST,9.48,1080.72,926.82,EUR,153.9,0.14
.1~409,409,EE,1,2,01-Feb,02-01-2024 00:00,1,2,18,3,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,EE-S03,500ml Dark Grade Maple Syrup,Trading Goods,S03,500ml,Dark Grade Maple Syrup,122,122,ST,9.01,1099.22,929.64,EUR,169.58,0.15
.1~1147,1147,KK,1,11,01-Nov,11-01-2024 00:00,3,11,731,1,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,KK-S01,500ml Golden Grade Maple Syrup,Trading Goods,S01,500ml,Golden Grade Maple Syrup,86,86,ST,10.43,896.98,787.76,EUR,109.22,0.12
.1~1154,1154,KK,1,11,01-Nov,11-01-2024 00:00,3,11,731,2,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,KK-S11,1L Golden Grade Maple Syrup,Trading Goods,S11,1L,Golden Grade Maple Syrup,44,44,ST,18.37,808.28,752.4,EUR,55.88,0.07
.1~1217,1217,KK,2,3,02-Mar,23-01-2024 00:00,5,23,921,1,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,KK-S11,1L Golden Grade Maple Syrup,Trading Goods,S11,1L,Golden Grade Maple Syrup,49,49,ST,18.37,900.13,837.9,EUR,62.23,0.07
.1~4,4,AA,1,2,01-Feb,02-01-2024 00:00,1,2,19,2,4,Bavaria,South,INGOLSTADT,Germany,85049,80320,18,AA-S01,500ml Golden Grade Maple Syrup,Trading Goods,S01,500ml,Golden Grade Maple Syrup,112,112,ST,10.43,1168.16,1025.92,EUR,142.24,0.12
.1~125,125,CC,1,8,01-Aug,08-01-2024 00:00,2,8,1189,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T04,Cheese,Trading Goods,T04,,Cheese,24,24,ST,84.7,2032.8,1994.16,EUR,38.64,0.02
.1~126,126,CC,1,8,01-Aug,08-01-2024 00:00,2,8,1189,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,61.85,1484.4,1444.32,EUR,40.08,0.03
.1~129,129,CC,1,8,01-Aug,08-01-2024 00:00,2,8,1189,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T05,Butter,Trading Goods,T05,,Butter,40,40,ST,61.85,2474,2407.2,EUR,66.8,0.03
.1~130,130,CC,1,8,01-Aug,08-01-2024 00:00,2,8,1189,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T05,Butter,Trading Goods,T05,,Butter,27,27,ST,61.85,1669.95,1624.86,EUR,45.09,0.03
.1~150,150,CC,1,9,01-Sep,09-01-2024 00:00,2,9,1202,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T02,Cream,Trading Goods,T02,,Cream,24,24,ST,73.5,1764,1738.32,EUR,25.68,0.01
.1~609,609,GG,1,10,01-Oct,10-01-2024 00:00,2,10,1317,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,GG-T04,Cheese,Trading Goods,T04,,Cheese,18,18,ST,89,1602,1495.62,EUR,106.38,0.07
.1~591,591,GG,1,8,01-Aug,08-01-2024 00:00,2,8,1277,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,GG-T06,Ice Cream,Trading Goods,T06,,Ice Cream,40,40,ST,47,1880,1734.8,EUR,145.2,0.08
.1~589,589,GG,1,8,01-Aug,08-01-2024 00:00,2,8,1277,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,GG-T05,Butter,Trading Goods,T05,,Butter,26,26,ST,65,1690,1564.68,EUR,125.32,0.07
.1~587,587,GG,1,8,01-Aug,08-01-2024 00:00,2,8,1277,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,GG-T05,Butter,Trading Goods,T05,,Butter,25,25,ST,65,1625,1504.5,EUR,120.5,0.07
.1~585,585,GG,1,8,01-Aug,08-01-2024 00:00,2,8,1277,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,GG-T04,Cheese,Trading Goods,T04,,Cheese,21,21,ST,89,1869,1744.89,EUR,124.11,0.07
.1~584,584,GG,1,8,01-Aug,08-01-2024 00:00,2,8,1277,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,GG-T04,Cheese,Trading Goods,T04,,Cheese,24,24,ST,89,2136,1994.16,EUR,141.84,0.07
.1~500,500,FF,1,10,01-Oct,10-01-2024 00:00,2,10,1326,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,FF-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,65.87,2041.97,1865.27,EUR,176.7,0.09
.1~499,499,FF,1,10,01-Oct,10-01-2024 00:00,2,10,1326,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,FF-T05,Butter,Trading Goods,T05,,Butter,34,34,ST,65.87,2239.58,2045.78,EUR,193.8,0.09
.1~498,498,FF,1,10,01-Oct,10-01-2024 00:00,2,10,1326,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,FF-T04,Cheese,Trading Goods,T04,,Cheese,18,18,ST,88,1584,1495.44,EUR,88.56,0.06
.1~378,378,DD,1,8,01-Aug,08-01-2024 00:00,2,8,1190,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,DD-T05,Butter,Trading Goods,T05,,Butter,23,23,ST,69.99,1609.77,1383.68,EUR,226.09,0.14
.1~377,377,DD,1,8,01-Aug,08-01-2024 00:00,2,8,1190,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,DD-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,90.95,2000.9,1827.54,EUR,173.36,0.09
.1~184,184,CC,1,10,01-Oct,10-01-2024 00:00,2,10,1216,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T05,Butter,Trading Goods,T05,,Butter,8,8,ST,61.85,494.8,481.44,EUR,13.36,0.03
.1~181,181,CC,1,10,01-Oct,10-01-2024 00:00,2,10,1216,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T03,Yoghurt,Trading Goods,T03,,Yoghurt,47,47,ST,26.5,1245.5,1221.06,EUR,24.44,0.02
.1~180,180,CC,1,10,01-Oct,10-01-2024 00:00,2,10,1216,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T02,Cream,Trading Goods,T02,,Cream,33,33,ST,73.5,2425.5,2390.19,EUR,35.31,0.01
.1~179,179,CC,1,10,01-Oct,10-01-2024 00:00,2,10,1216,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T02,Cream,Trading Goods,T02,,Cream,27,27,ST,73.5,1984.5,1955.61,EUR,28.89,0.01
.1~178,178,CC,1,10,01-Oct,10-01-2024 00:00,2,10,1216,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T02,Cream,Trading Goods,T02,,Cream,29,29,ST,73.5,2131.5,2100.47,EUR,31.03,0.01
.1~151,151,CC,1,9,01-Sep,09-01-2024 00:00,2,9,1202,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,CC-T02,Cream,Trading Goods,T02,,Cream,20,20,ST,73.5,1470,1448.6,EUR,21.4,0.01
.1~1871,1871,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,52,52,ST,31.23,1623.96,1350.96,EUR,273,0.17
.1~1872,1872,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,1,1,ST,31.23,31.23,25.98,EUR,5.25,0.17
.1~1873,1873,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,28,28,ST,68.06,1905.68,1685.32,EUR,220.36,0.12
.1~1874,1874,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,68.06,1633.44,1444.56,EUR,188.88,0.12
.1~1875,1875,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,68.06,2109.86,1865.89,EUR,243.97,0.12
.1~1876,1876,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1385,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,37,37,ST,51.32,1898.84,1604.69,EUR,294.15,0.15
.1~1919,1919,OO,2,4,02-Apr,14-01-2024 00:00,3,14,1475,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,34,34,ST,68.06,2314.04,2062.78,EUR,251.26,0.11
.1~1920,1920,OO,2,4,02-Apr,14-01-2024 00:00,3,14,1475,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,34,34,ST,68.06,2314.04,2062.78,EUR,251.26,0.11
.1~1981,1981,OO,3,4,03-Apr,24-01-2024 00:00,5,24,1621,4,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T02,Cream,Trading Goods,T02,,Cream,18,18,ST,84.9,1528.2,1306.8,EUR,221.4,0.14
.1~1982,1982,OO,3,4,03-Apr,24-01-2024 00:00,5,24,1621,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,50,50,ST,31.99,1599.5,1310,EUR,289.5,0.18
.1~1983,1983,OO,3,4,03-Apr,24-01-2024 00:00,5,24,1621,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,45,45,ST,52.05,2342.25,1964.25,EUR,378,0.16
.1~1998,1998,OO,3,8,03-Aug,28-01-2024 00:00,6,28,1678,6,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T01,Milk,Trading Goods,T01,,Milk,77,77,ST,28.02,2157.54,1821.82,EUR,335.72,0.16
.1~1999,1999,OO,3,8,03-Aug,28-01-2024 00:00,6,28,1678,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,63,63,ST,31.29,1971.27,1710.45,EUR,260.82,0.13
.1~2000,2000,OO,3,8,03-Aug,28-01-2024 00:00,6,28,1678,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,50,50,ST,31.29,1564.5,1357.5,EUR,207,0.13
.1~2001,2001,OO,3,8,03-Aug,28-01-2024 00:00,6,28,1678,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,4,4,ST,31.29,125.16,108.6,EUR,16.56,0.13
.1~2054,2054,PP,1,7,01-Jul,07-01-2024 00:00,2,7,1376,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,PP-T02,Cream,Trading Goods,T02,,Cream,22,22,ST,73,1606,1595.88,EUR,10.12,0.01
.1~1243,1243,KK,2,16,Feb-16,05-02-2024 00:00,8,36,1089,7,4,Bavaria,South,MÜNCHEN,Germany,80339,80329,18,KK-S12,1L Amber Grade Maple Syrup,Trading Goods,S12,1L,Amber Grade Maple Syrup,50,50,ST,16.47,823.5,749.5,EUR,74,0.09
.1~1242,1242,KK,2,16,Feb-16,05-02-2024 00:00,8,36,1089,8,4,Bavaria,South,MÜNCHEN,Germany,80339,80329,18,KK-S11,1L Golden Grade Maple Syrup,Trading Goods,S11,1L,Golden Grade Maple Syrup,49,49,ST,18.37,900.13,831.04,EUR,69.09,0.08
